path,specification,clause,tags,testnumber,description
/courts/default/2024-08/ktgc255.pdf,ISO 14289-1:2014,7.18.1,"annotation,alt-text",3,A form field shall have a TU key present or all its Widget annotations shall have alternative descriptions (in the form of an Alt entry in the enclosing structure elements)
/courts/default/2024-08/ktgc255.pdf,ISO 14289-1:2014,7.21.4.1,font,1,"The font programs for all fonts used for rendering within a conforming file shall be embedded within that file, as defined in ISO 32000-1:2008, 9.9"
/courts/default/2024-08/icwa060.pdf,ISO 14289-1:2014,7.21.7,font,1,"The Font dictionary of all fonts shall define the map of all used character codes to Unicode values, either via a ToUnicode entry, or other mechanisms as defined in ISO 14289-1, 7.21.7"
/courts/default/2024-08/icwa060.pdf,ISO 14289-1:2014,7.18.4,annotation,1,"A Widget annotation shall be nested within a Form tag per ISO 32000-1:2008, 14.8.4.5, Table 340"
/courts/default/2024-08/icwa060.pdf,ISO 14289-1:2014,7.21.4.1,font,1,"The font programs for all fonts used for rendering within a conforming file shall be embedded within that file, as defined in ISO 32000-1:2008, 9.9"
/courts/default/2024-08/icwa060.pdf,ISO 14289-1:2014,7.21.4.2,font,1,"If the FontDescriptor dictionary of an embedded Type 1 font contains a CharSet string, then it shall list the character names of all glyphs present in the font program, regardless of whether a glyph in the font is referenced or used by the PDF or not"
/courts/default/2024-08/ktmc020.pdf,ISO 14289-1:2014,7.18.1,"annotation,alt-text",3,A form field shall have a TU key present or all its Widget annotations shall have alternative descriptions (in the form of an Alt entry in the enclosing structure elements)
/courts/default/2024-08/ktmc020.pdf,ISO 14289-1:2014,7.18.4,annotation,1,"A Widget annotation shall be nested within a Form tag per ISO 32000-1:2008, 14.8.4.5, Table 340"
/courts/default/2024-08/e-forum-newsletter-2022-04.pdf,ISO 14289-1:2014,7.18.1,"annotation,alt-text",2,"An annotation (except Widget annotations or hidden annotations, or those having rectangle outside the crop-box) shall have either Contents key or an Alt entry in the enclosing structure element"
/courts/default/2024-08/e-forum-newsletter-2022-04.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/courts/default/2024-08/e-forum-newsletter-2022-04.pdf,ISO 14289-1:2014,7.18.5,"structure,annotation,alt-text",2,"Links shall contain an alternate description via their Contents key as described in ISO 32000-1:2008, 14.9.3"
/courts/default/2024-08/reunification_b_w_print.pdf,ISO 14289-1:2014,7.21.5,font,1,"For every font embedded in a conforming file and used for rendering, the glyph width information in the font dictionary and in the embedded font program shall be consistent"
/courts/default/2024-08/reunification_b_w_print.pdf,ISO 14289-1:2014,7.21.4.2,font,1,"If the FontDescriptor dictionary of an embedded Type 1 font contains a CharSet string, then it shall list the character names of all glyphs present in the font program, regardless of whether a glyph in the font is referenced or used by the PDF or not"
/courts/default/2024-08/mhsa-info-sheet.pdf,ISO 14289-1:2014,7.21.7,font,1,"The Font dictionary of all fonts shall define the map of all used character codes to Unicode values, either via a ToUnicode entry, or other mechanisms as defined in ISO 14289-1, 7.21.7"
/courts/default/2024-08/mhsa-info-sheet.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/courts/default/2024-08/btb_21_--_full_program_agenda--_for_print_nojos_final_12511.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/courts/default/2024-08/btb_21_--_full_program_agenda--_for_print_nojos_final_12511.pdf,ISO 14289-1:2014,7.21.4.2,font,1,"If the FontDescriptor dictionary of an embedded Type 1 font contains a CharSet string, then it shall list the character names of all glyphs present in the font program, regardless of whether a glyph in the font is referenced or used by the PDF or not"
/courts/default/2024-08/ab1058-2016-courtclerks2.pdf,ISO 14289-1:2014,7.21.5,font,1,"For every font embedded in a conforming file and used for rendering, the glyph width information in the font dictionary and in the embedded font program shall be consistent"
/courts/default/2024-08/ab1058-2016-courtclerks2.pdf,ISO 14289-1:2014,7.21.4.2,font,1,"If the FontDescriptor dictionary of an embedded Type 1 font contains a CharSet string, then it shall list the character names of all glyphs present in the font program, regardless of whether a glyph in the font is referenced or used by the PDF or not"
/courts/default/2024-08/icwafamilyctsrequirements.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/courts/default/2024-08/pretrial-release-report-to-the-legislature-2023.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/courts/default/2024-08/pretrial-pilot-program_final-report.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/courts/default/2024-08/pretrial-pilot-program_final-report.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/courts/default/2024-08/pretrial-pilot-program_final-report.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/courts/default/2024-08/ab1058-2020-uifsa-graphic.pdf,ISO 14289-1:2014,7.21.6,font,3,Symbolic TrueType fonts shall not contain an Encoding entry in the font dictionary
/courts/default/2024-08/bestpractices_handout1.pdf,ISO 14289-1:2014,7.21.5,font,1,"For every font embedded in a conforming file and used for rendering, the glyph width information in the font dictionary and in the embedded font program shall be consistent"
/courts/default/2024-08/mmip_script.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/courts/default/2024-08/ab1058-2020-flf-ethics-sh-center-guidelines.pdf,ISO 14289-1:2014,7.1,structure,5,"All non-standard structure types shall be mapped to the nearest functionally equivalent standard type, as defined in ISO 32000-1:2008, 14.8.4, in the role map dictionary of the structure tree root. This mapping may be indirect; within the role map a non-standard type can map directly to another non-standard type, but eventually the mapping shall terminate at a standard type"
/courts/default/2024-08/ab1058-2020-flf-ethics-sh-center-guidelines.pdf,ISO 14289-1:2014,7.2,"structure,list",20,LI element may contain only Lbl and LBody elements
/courts/default/2024-08/ktgc251.pdf,ISO 14289-1:2014,7.21.4.1,font,1,"The font programs for all fonts used for rendering within a conforming file shall be embedded within that file, as defined in ISO 32000-1:2008, 9.9"
/courts/default/2024-08/ktgc251.pdf,ISO 14289-1:2014,7.18.4,annotation,1,"A Widget annotation shall be nested within a Form tag per ISO 32000-1:2008, 14.8.4.5, Table 340"
/courts/default/2024-08/ktgc251.pdf,ISO 14289-1:2014,7.18.1,"annotation,alt-text",3,A form field shall have a TU key present or all its Widget annotations shall have alternative descriptions (in the form of an Alt entry in the enclosing structure elements)
/courts/default/2024-08/ktgc251.pdf,ISO 14289-1:2014,7.21.7,font,1,"The Font dictionary of all fonts shall define the map of all used character codes to Unicode values, either via a ToUnicode entry, or other mechanisms as defined in ISO 14289-1, 7.21.7"
/courts/default/2024-08/1-plenary-presentation-2021.pdf,ISO 14289-1:2014,7.1,artifact,2,Tagged content should not present inside content marked as Artifact
/courts/default/2024-08/1-plenary-presentation-2021.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/courts/default/2024-08/1-plenary-presentation-2021.pdf,ISO 14289-1:2014,7.1,artifact,1,Content marked as Artifact should not present inside tagged content
/courts/default/2024-08/1-plenary-presentation-2021.pdf,ISO 14289-1:2014,7.21.5,font,1,"For every font embedded in a conforming file and used for rendering, the glyph width information in the font dictionary and in the embedded font program shall be consistent"
/courts/default/2024-08/1-plenary-presentation-2021.pdf,ISO 14289-1:2014,7.1,structure,5,"All non-standard structure types shall be mapped to the nearest functionally equivalent standard type, as defined in ISO 32000-1:2008, 14.8.4, in the role map dictionary of the structure tree root. This mapping may be indirect; within the role map a non-standard type can map directly to another non-standard type, but eventually the mapping shall terminate at a standard type"
/courts/default/2024-08/elder_abuse_tribal_communities.pdf,ISO 14289-1:2014,7.1,structure,5,"All non-standard structure types shall be mapped to the nearest functionally equivalent standard type, as defined in ISO 32000-1:2008, 14.8.4, in the role map dictionary of the structure tree root. This mapping may be indirect; within the role map a non-standard type can map directly to another non-standard type, but eventually the mapping shall terminate at a standard type"
/courts/default/2024-08/elder_abuse_tribal_communities.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/courts/default/2024-08/elder_abuse_tribal_communities.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/courts/default/2024-08/girls-court-process-evaluation-report-final2.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/courts/default/2024-08/jcc-tribalstateforumnewsletter042023.pdf,ISO 14289-1:2014,7.18.1,"annotation,alt-text",2,"An annotation (except Widget annotations or hidden annotations, or those having rectangle outside the crop-box) shall have either Contents key or an Alt entry in the enclosing structure element"
/courts/default/2024-08/jcc-tribalstateforumnewsletter042023.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/courts/default/2024-08/jcc-tribalstateforumnewsletter042023.pdf,ISO 14289-1:2014,7.18.5,"structure,annotation,alt-text",2,"Links shall contain an alternate description via their Contents key as described in ISO 32000-1:2008, 14.9.3"
/courts/default/2024-08/ktgc110p.pdf,ISO 14289-1:2014,7.21.4.1,font,1,"The font programs for all fonts used for rendering within a conforming file shall be embedded within that file, as defined in ISO 32000-1:2008, 9.9"
/courts/default/2024-08/ktgc110p.pdf,ISO 14289-1:2014,7.18.1,"annotation,alt-text",3,A form field shall have a TU key present or all its Widget annotations shall have alternative descriptions (in the form of an Alt entry in the enclosing structure elements)
/courts/default/2024-08/ktgc110p.pdf,ISO 14289-1:2014,7.18.4,annotation,1,"A Widget annotation shall be nested within a Form tag per ISO 32000-1:2008, 14.8.4.5, Table 340"
/courts/default/2024-08/ktgc110p.pdf,ISO 14289-1:2014,7.21.7,font,1,"The Font dictionary of all fonts shall define the map of all used character codes to Unicode values, either via a ToUnicode entry, or other mechanisms as defined in ISO 14289-1, 7.21.7"
/courts/default/2024-08/icwarequirementsjan08.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/courts/default/2024-08/r01sum.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/courts/default/2024-08/ucfeditfinal-online.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/courts/default/2024-08/ucfeditfinal-online.pdf,ISO 14289-1:2014,7.2,"structure,list",20,LI element may contain only Lbl and LBody elements
/courts/default/2024-08/ucfeditfinal-online.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
